Time;Px;Py;Pz;Vx;Vy;Vz;V;Ax;Ay;Az;A
0,05056853;0,9950724;3,440649;22,12767;0,9949559;18,10934;497,13;497,460701671197;-0,09949559;-11,62093;-49,713;51,053287179506
0,0505987;0,9962597;3,441195;22,14262;0,9949529;18,10899;497,1285;497,459194522248;-0,09949529;-11,6209;-49,71285;51,053134279523
0,05062991;0,9974878;3,441761;22,15809;0,9949498;18,10863;497,1269;497,457625962065;-0,09949498;-11,62086;-49,71269;51,0529737333303
0,05066755;0,998969;3,442442;22,17674;0,9949461;18,10819;497,125;497,455719222758;-0,09949461;-11,62082;-49,71251;51,0527817339835
0,05069872;1,000196;3,443007;22,19219;0,994943;18,10783;497,1235;497,45418116028;-0,0994943;-11,62078;-49,71235;51,0526211878053
0,05073475;1,001613;3,443659;22,21005;0,9949394;18,10741;497,1217;497,452366538559;-0,09949394;-11,62074;-49,71217;51,0524370517325
0,05076503;1,002805;3,444207;22,22506;0,9949363;18,10706;497,1202;497,450859390462;-0,09949364;-11,62071;-49,71202;51,0522843688283
0,05079632;1,004036;3,444774;22,24056;0,9949332;18,1067;497,1187;497,449290761854;-0,09949332;-11,62067;-49,71186;51,0521236055568
0,05083186;1,005435;3,445417;22,25818;0,9949297;18,10629;497,1169;497,447506915925;-0,09949297;-11,62063;-49,71169;51,0519434011428
0,05086395;1,006698;3,445998;22,27409;0,9949265;18,10591;497,1153;497,445876945776;-0,09949265;-11,62059;-49,71153;51,0517789233058
0,05089595;1,007957;3,446578;22,28995;0,9949234;18,10554;497,1137;497,444277542664;-0,09949233;-11,62055;-49,71137;51,0516144454689
0,05093171;1,009365;3,447225;22,30767;0,9949198;18,10512;497,1119;497,442493558456;-0,09949198;-11,62051;-49,71119;51,0514340239615
0,05105257;1,014121;3,449413;22,36757;0,9949077;18,10372;497,1059;497,436434474667;-0,09949078;-11,62037;-49,71059;51,0508152119919
0,0510852;1,015404;3,450004;22,38375;0,9949045;18,10334;497,1043;497,434804297642;-0,09949045;-11,62033;-49,71043;51,0506505170617
0,05112365;1,016917;3,4507;22,4028;0,9949007;18,10289;497,1024;497,432866717145;-0,09949007;-11,62029;-49,71024;51,0504548031494
0,05115943;1,018326;3,451348;22,42054;0,9948971;18,10248;497,1006;497,431082734513;-0,09948971;-11,62025;-49,71006;51,0502706670912
0,0511908;1,01956;3,451916;22,43608;0,994894;18,10211;497,099;497,429514108294;-0,0994894;-11,62021;-49,7099;51,0501101208984
0,05122224;1,020797;3,452485;22,45167;0,9948909;18,10175;497,0975;497,427945412736;-0,09948909;-11,62017;-49,70975;51,0499493576269
0,05125327;1,022018;3,453046;22,46704;0,9948878;18,10139;497,0959;497,426376925716;-0,09948878;-11,62014;-49,70959;51,0497927430785
0,05128491;1,023263;3,453619;22,48273;0,9948846;18,10102;497,0944;497,424808230539;-0,09948847;-11,6201;-49,70943;51,049628265256
0,05132337;1,024776;3,454315;22,50178;0,9948808;18,10057;497,0924;497,422870582116;-0,09948808;-11,62006;-49,70924;51,0494323342505
0,05135552;1,026042;3,454897;22,51772;0,9948776;18,1002;497,0909;497,421271112442;-0,09948776;-11,62002;-49,70908;51,0492678564135
0,05138799;1,027319;3,455485;22,53381;0,9948744;18,09982;497,0892;497,419641076019;-0,09948744;-11,61998;-49,70892;51,0491031614977
0,05142055;1,028601;3,456074;22,54995;0,9948711;18,09944;497,0876;497,418010901112;-0,09948712;-11,61994;-49,70876;51,0489386836607
0,0514525;1,029858;3,456652;22,56578;0,994868;18,09907;497,086;497,416411570845;-0,0994868;-11,61991;-49,7086;51,0487742058238
0,05148914;1,0313;3,457316;22,58394;0,9948643;18,09865;497,0842;497,414566179352;-0,09948643;-11,61986;-49,70842;51,0485861381213
0,05152422;1,03268;3,457951;22,60133;0,9948608;18,09824;497,0825;497,412813043671;-0,09948608;-11,61982;-49,70825;51,048409865337
0,05155693;1,033967;3,458543;22,61754;0,9948575;18,09786;497,0808;497,411182800108;-0,09948576;-11,61979;-49,70808;51,0482414558703
0,05159161;1,035332;3,45917;22,63473;0,9948542;18,09746;497,0791;497,409429803915;-0,09948541;-11,61975;-49,70791;51,0480649660072
0,05162414;1,036612;3,459759;22,65085;0,9948509;18,09708;497,0775;497,407799699571;-0,09948509;-11,61971;-49,70775;51,0478967736193
0,05165971;1,038011;3,460402;22,66848;0,9948474;18,09666;497,0757;497,406015789914;-0,09948473;-11,61967;-49,70757;51,047716352112
0,05169347;1,03934;3,461014;22,68521;0,994844;18,09627;497,074;497,404324205506;-0,0994844;-11,61963;-49,70741;51,0475440109865
0,05172948;1,040757;3,461665;22,70305;0,9948404;18,09585;497,0723;497,402540087916;-0,09948404;-11,61959;-49,70723;51,0473598749282
0,05176125;1,042007;3,46224;22,7188;0,9948372;18,09549;497,0707;497,400940828938;-0,09948373;-11,61955;-49,70707;51,0471993287355
0,05179486;1,043329;3,462848;22,73545;0,9948339;18,09509;497,069;497,399249245189;-0,09948339;-11,61951;-49,7069;51,04702698761
0,05183063;1,044737;3,463495;22,75319;0,9948304;18,09468;497,0672;497,397465267321;-0,09948304;-11,61947;-49,70672;51,0468428515517
0,05186205;1,045973;3,464064;22,76875;0,9948272;18,09431;497,0657;497,39589664505;-0,09948272;-11,61943;-49,70657;51,046682305359
0,05189481;1,047262;3,464657;22,78499;0,9948239;18,09393;497,064;497,394235906316;-0,09948239;-11,61939;-49,70641;51,0465176104287
0,05193046;1,048665;3,465302;22,80266;0,9948204;18,09352;497,0623;497,392451998523;-0,09948204;-11,61935;-49,70623;51,0463336914638
0,05196625;1,050073;3,46595;22,82039;0,9948168;18,0931;497,0605;497,390668021474;-0,09948169;-11,61931;-49,70605;51,0461532699565
0,05200142;1,051457;3,466586;22,83782;0,9948134;18,0927;497,0587;497,388914819753;-0,09948134;-11,61927;-49,70588;51,0459730655425
0,05203307;1,052702;3,467158;22,85351;0,9948102;18,09233;497,0572;497,387315562437;-0,09948102;-11,61923;-49,70572;51,0458088047988
0,05206458;1,053942;3,467728;22,86912;0,9948071;18,09196;497,0556;497,385746872015;-0,09948071;-11,6192;-49,70556;51,0456480415273
0,05209698;1,055217;3,468315;22,88518;0,9948038;18,09158;497,054;497,384116770759;-0,09948038;-11,61916;-49,7054;51,0454835636758
0,05213517;1,05672;3,469006;22,9041;0,9948;18,09114;497,0521;497,382209833836;-0,09948;-11,61911;-49,70521;51,0452876326848
0,05216967;1,058077;3,46963;22,9212;0,9947966;18,09074;497,0504;497,380487408203;-0,09947966;-11,61907;-49,70504;51,045111359915
0,05220016;1,059277;3,470181;22,93631;0,9947936;18,09039;497,0489;497,378949632414;-0,09947936;-11,61904;-49,70489;51,044958459932
0,05223232;1,060542;3,470763;22,95225;0,9947904;18,09001;497,0473;497,377350168079;-0,09947904;-11,619;-49,70473;51,044793982095
0,05226633;1,06188;3,471378;22,9691;0,994787;18,08962;497,0456;497,375627951205;-0,0994787;-11,61896;-49,70456;51,0446214238762
0,05229938;1,063181;3,471976;22,98549;0,9947837;18,08923;497,0439;497,373967076292;-0,09947837;-11,61892;-49,70439;51,0444492998441
0,05233945;1,064758;3,472701;23,00534;0,9947797;18,08877;497,0419;497,371967816104;-0,09947798;-11,61888;-49,70419;51,0442455055645
0,0523711;1,066003;3,473273;23,02102;0,9947766;18,0884;497,0404;497,370399127669;-0,09947766;-11,61884;-49,70404;51,0440849593573
0,05240325;1,067268;3,473855;23,03696;0,9947734;18,08803;497,0388;497,368769167069;-0,09947734;-11,6188;-49,70388;51,0439204815348
0,05243468;1,068504;3,474423;23,05253;0,9947702;18,08766;497,0372;497,367200478903;-0,09947703;-11,61877;-49,70372;51,0437597182633
0,05254731;1,072936;3,47646;23,10835;0,994759;18,08635;497,0316;497,361571862505;-0,09947591;-11,61864;-49,70316;51,0431839372873
0,05258137;1,074276;3,477077;23,12523;0,9947557;18,08596;497,0299;497,359849647815;-0,09947557;-11,6186;-49,70299;51,0430115961618
0,05261376;1,07555;3,477663;23,14128;0,9947525;18,08558;497,0283;497,358219549803;-0,09947524;-11,61856;-49,70283;51,0428469012315
0,05264694;1,076856;3,478262;23,15772;0,9947491;18,08519;497,0266;497,356558676998;-0,09947491;-11,61852;-49,70267;51,0426784917502
0,0526799;1,078153;3,478858;23,17405;0,9947459;18,08481;497,025;497,354928371215;-0,09947459;-11,61848;-49,7025;51,0425098651902
0,05271151;1,079396;3,47943;23,18972;0,9947427;18,08444;497,0234;497,353329187402;-0,09947427;-11,61844;-49,70234;51,0423456044466
0,05274654;1,080775;3,480064;23,20707;0,9947392;18,08404;497,0217;497,351576060097;-0,09947392;-11,6184;-49,70217;51,0421691145835
0,05277883;1,082045;3,480648;23,22307;0,994736;18,08366;497,0201;497,349946032474;-0,0994736;-11,61837;-49,70201;51,0420046367465
0,05281496;1,083467;3,481301;23,24098;0,9947324;18,08324;497,0183;497,348161922597;-0,09947325;-11,61832;-49,70183;51,0418205006882
0,05284672;1,084716;3,481875;23,25672;0,9947293;18,08287;497,0167;497,346562600906;-0,09947293;-11,61829;-49,70167;51,0416560228513
0,05287854;1,085968;3,482451;23,27249;0,9947261;18,0825;497,0151;497,344963279411;-0,09947261;-11,61825;-49,70152;51,0414952595798
0,05291117;1,087252;3,483041;23,28865;0,9947228;18,08212;497,0135;497,343333183148;-0,09947228;-11,61821;-49,70135;51,0413270671773
0,05294722;1,08867;3,483693;23,30652;0,9947193;18,08171;497,0117;497,341518576856;-0,09947193;-11,61817;-49,70117;51,0411429311191
0,05298276;1,090069;3,484335;23,32413;0,9947158;18,08129;497,0099;497,339734745651;-0,09947158;-11,61813;-49,701;51,0409627267051
0,05301571;1,091365;3,484931;23,34046;0,9947125;18,08091;497,0083;497,338104442014;-0,09947125;-11,61809;-49,70083;51,040794100145
0,05304939;1,09269;3,48554;23,35714;0,9947091;18,08052;497,0067;497,336412866418;-0,09947091;-11,61805;-49,70066;51,0406217590195
0,05308056;1,093916;3,486104;23,37259;0,994706;18,08016;497,0051;497,334844320993;-0,0994706;-11,61802;-49,70051;51,0404649273778
0,05311309;1,095196;3,486692;23,38871;0,9947028;18,07978;497,0035;497,333214225997;-0,09947028;-11,61798;-49,70035;51,0402967349899
0,05314987;1,096643;3,487357;23,40693;0,9946991;18,07935;497,0016;497,3313688463;-0,09946992;-11,61794;-49,70016;51,0401086672873
0,05318253;1,097928;3,487947;23,42312;0,9946958;18,07897;497;497,329738682404;-0,09946959;-11,6179;-49,7;51,039943972357
0,05321395;1,099164;3,488515;23,43869;0,9946927;18,07861;496,9985;497,32816999911;-0,09946927;-11,61786;-49,69985;51,0397834261643
0,05324483;1,100379;3,489074;23,45399;0,9946896;18,07825;496,9969;497,326632090691;-0,09946897;-11,61782;-49,6997;51,0396265945371
0,05327615;1,101611;3,48964;23,46951;0,9946865;18,07788;496,9954;497,325063546443;-0,09946866;-11,61779;-49,69954;51,0394660483444
0,05330902;1,102904;3,490234;23,4858;0,9946833;18,0775;496,9937;497,323402747333;-0,09946833;-11,61775;-49,69938;51,0392976388631
0,05334455;1,104302;3,490876;23,5034;0,9946797;18,07709;496,992;497,321618918607;-0,09946798;-11,61771;-49,6992;51,0391174344491
0,05337877;1,105649;3,491495;23,52036;0,9946764;18,07669;496,9903;497,319896570363;-0,09946764;-11,61767;-49,69903;51,0389411616794
0,05341324;1,107005;3,492118;23,53744;0,9946729;18,07629;496,9886;497,318174222228;-0,09946729;-11,61763;-49,69886;51,0387648889096
0,05344383;1,108208;3,492671;23,5526;0,9946699;18,07594;496,987;497,316636384443;-0,09946699;-11,61759;-49,6987;51,0386082743612
0,05347679;1,109505;3,493267;23,56893;0,9946666;18,07555;496,9854;497,315006083754;-0,09946666;-11,61756;-49,69854;51,0384398648799
0,05350735;1,110707;3,493819;23,58407;0,9946635;18,0752;496,9839;497,313468315672;-0,09946635;-11,61752;-49,69839;51,0382867478036
0,0535416;1,112055;3,494438;23,60104;0,9946601;18,0748;496,9822;497,311746037831;-0,09946602;-11,61748;-49,69822;51,0381106921272
0,05357271;1,113279;3,495;23,61646;0,994657;18,07444;496,9807;497,310207992724;-0,09946571;-11,61744;-49,69806;51,0379501459345
0,05360467;1,114536;3,495578;23,63229;0,9946539;18,07407;496,9791;497,308608675696;-0,09946539;-11,61741;-49,69791;51,037789382663
0,0536375;1,115827;3,496171;23,64856;0,9946506;18,07369;496,9774;497,306947947998;-0,09946506;-11,61737;-49,69774;51,0376209731817
0,05367135;1,117159;3,496783;23,66533;0,9946473;18,07329;496,9757;497,305256237807;-0,09946473;-11,61733;-49,69757;51,0374486320563
0,05370779;1,118593;3,497442;23,68339;0,9946436;18,07287;496,9739;497,303441498068;-0,09946436;-11,61729;-49,69739;51,0372605643537
0,05374072;1,119889;3,498037;23,69971;0,9946404;18,07249;496,9723;497,301780771024;-0,09946404;-11,61725;-49,69723;51,0370958694234
0,0537727;1,121146;3,498615;23,71555;0,9946372;18,07211;496,9707;497,300181385715;-0,09946372;-11,61721;-49,69707;51,0369313915865
0,05380676;1,122486;3,49923;23,73243;0,9946338;18,07172;496,969;497,298459178935;-0,09946338;-11,61717;-49,6969;51,036759050461
0,05384099;1,123833;3,499849;23,74939;0,9946304;18,07132;496,9673;497,296767331116;-0,09946304;-11,61713;-49,69673;51,0365827776912
0,05387361;1,125116;3,500438;23,76555;0,9946271;18,07094;496,9657;497,295137171587;-0,09946271;-11,61709;-49,69657;51,03641436821
0,05390378;1,126303;3,500984;23,7805;0,9946241;18,07059;496,9642;497,293599613891;-0,09946241;-11,61706;-49,69642;51,0362616853058
0,05394078;1,127759;3,501652;23,79883;0,9946204;18,07016;496,9623;497,291754101076;-0,09946205;-11,61702;-49,69624;51,0360734005245
0,05405502;1,132253;3,503716;23,85543;0,9946091;18,06884;496,9567;497,286033401288;-0,09946091;-11,61688;-49,69567;51,0354897562599
0,05408705;1,133513;3,504295;23,8713;0,9946059;18,06846;496,9551;497,284434017924;-0,09946059;-11,61685;-49,69551;51,0353252784374
0,05412282;1,13492;3,504941;23,88903;0,9946023;18,06805;496,9533;497,282650055803;-0,09946024;-11,61681;-49,69533;51,0351450740089
0,05415935;1,136357;3,505601;23,90713;0,9945987;18,06762;496,9515;497,280804752579;-0,09945987;-11,61676;-49,69515;51,0349570063064
0,05419018;1,13757;3,506159;23,9224;0,9945956;18,06726;496,95;497,279266849924;-0,09945957;-11,61673;-49,695;51,0348003917579
0,05422208;1,138825;3,506735;23,93821;0,9945925;18,06689;496,9484;497,277667536695;-0,09945925;-11,61669;-49,69484;51,034635913921
0,05425389;1,140076;3,50731;23,95397;0,9945893;18,06652;496,9468;497,276068223661;-0,09945893;-11,61665;-49,69468;51,0344751506494
0,05428635;1,141353;3,507896;23,97005;0,9945861;18,06615;496,9452;497,274438205331;-0,09945861;-11,61662;-49,69452;51,0343106728125
0,05432536;1,142888;3,508601;23,98938;0,9945822;18,06569;496,9432;497,272500371274;-0,09945822;-11,61657;-49,69432;51,0341108101627
0,05435824;1,144181;3,509195;24,00567;0,9945789;18,06531;496,9416;497,270839648142;-0,0994579;-11,61653;-49,69416;51,0339424006959
0,05439104;1,145472;3,509787;24,02192;0,9945757;18,06493;496,94;497,26920942271;-0,09945757;-11,61649;-49,694;51,0337739912147
0,05442331;1,146741;3,51037;24,03791;0,9945725;18,06456;496,9384;497,267579405355;-0,09945725;-11,61646;-49,69384;51,0336095133778
0,05445596;1,148025;3,51096;24,05409;0,9945692;18,06418;496,9367;497,265949318795;-0,09945692;-11,61642;-49,69368;51,0334448184474
0,05449327;1,149493;3,511634;24,07257;0,9945655;18,06374;496,9349;497,264103671372;-0,09945655;-11,61637;-49,69349;51,0332528191007
0,05452849;1,150878;3,51227;24,09002;0,994562;18,06334;496,9331;497,262319989327;-0,0994562;-11,61633;-49,69331;51,0330728317655
0,05455956;1,152101;3,512832;24,10542;0,9945589;18,06297;496,9316;497,260782019472;-0,09945589;-11,6163;-49,69316;51,0329160001382
0,05459101;1,153338;3,5134;24,121;0,9945558;18,06261;496,93;497,259182847201;-0,09945558;-11,61626;-49,693;51,0327552368667
0,05462336;1,15461;3,513984;24,13703;0,9945526;18,06223;496,9284;497,257583328473;-0,09945526;-11,61622;-49,69284;51,0325907590297
0,05465886;1,156007;3,514625;24,15461;0,994549;18,06182;496,9267;497,255799508747;-0,0994549;-11,61618;-49,69267;51,0324105546012
0,05469137;1,157286;3,515212;24,17072;0,9945458;18,06144;496,925;497,254169423786;-0,09945458;-11,61614;-49,6925;51,0322421451345
0,05472431;1,158581;3,515807;24,18704;0,9945425;18,06106;496,9234;497,252508633694;-0,09945425;-11,61611;-49,69234;51,0320737356533
0,05475635;1,159842;3,516386;24,20291;0,9945393;18,06069;496,9218;497,250909254355;-0,09945393;-11,61607;-49,69218;51,0319129723672
0,05478938;1,161141;3,516983;24,21928;0,994536;18,0603;496,9202;497,249248464678;-0,09945361;-11,61603;-49,69202;51,0317408483351
0,05482719;1,162628;3,517665;24,23801;0,9945323;18,05987;496,9183;497,247372183625;-0,09945323;-11,61599;-49,69183;51,0315488489883
0,05485931;1,163892;3,518245;24,25393;0,9945291;18,05949;496,9167;497,24577273565;-0,09945291;-11,61595;-49,69167;51,0313843711513
0,05489045;1,165117;3,518808;24,26935;0,994526;18,05913;496,9152;497,244204270401;-0,0994526;-11,61591;-49,69152;51,0312275395095
0,05492654;1,166537;3,519459;24,28724;0,9945224;18,05871;496,9134;497,242389677918;-0,09945224;-11,61587;-49,69134;51,0310434034513
0,05495971;1,167841;3,520059;24,30367;0,9945191;18,05833;496,9117;497,240728820056;-0,09945191;-11,61583;-49,69117;51,0308747768912
0,05499653;1,16929;3,520723;24,32191;0,9945154;18,0579;496,9099;497,238883453361;-0,09945155;-11,61579;-49,69099;51,0306867091887
0,05502854;1,170549;3,521301;24,33777;0,9945123;18,05753;496,9083;497,237284075826;-0,09945123;-11,61575;-49,69083;51,0305224484305
0,05506056;1,171808;3,52188;24,35363;0,9945091;18,05716;496,9067;497,235684698489;-0,09945091;-11,61572;-49,69067;51,0303577535148
0,05509253;1,173066;3,522457;24,36947;0,9945059;18,05678;496,9051;497,234085321232;-0,09945059;-11,61568;-49,69051;51,0301972073075
0,05512967;1,174527;3,523128;24,38787;0,9945022;18,05635;496,9033;497,232209319566;-0,09945022;-11,61563;-49,69033;51,0300052079753
0,05516953;1,176095;3,523847;24,40762;0,9944983;18,05589;496,9013;497,230210150685;-0,09944983;-11,61559;-49,69013;51,0298016307745
0,05519962;1,177278;3,524391;24,42253;0,9944953;18,05554;496,8998;497,228703097873;-0,09944952;-11,61555;-49,68998;51,029648730777
0,05523082;1,178506;3,524954;24,43798;0,9944921;18,05518;496,8983;497,227165062674;-0,09944922;-11,61552;-49,68982;51,0294881845988
0,0552627;1,17976;3,525529;24,45378;0,994489;18,05481;496,8967;497,225565755848;-0,0994489;-11,61548;-49,68967;51,0293274213128
0,05529434;1,181004;3,526101;24,46945;0,9944858;18,05444;496,8951;497,223966518475;-0,09944858;-11,61544;-49,68951;51,02916687512
0,05533285;1,182519;3,526796;24,48853;0,994482;18,05399;496,8932;497,222028899931;-0,0994482;-11,6154;-49,68932;51,028970944129
0,05536683;1,183855;3,52741;24,50536;0,9944786;18,0536;496,8915;497,220337200891;-0,09944786;-11,61536;-49,68915;51,0287946713593
0,05539774;1,185071;3,527967;24,52067;0,9944755;18,05324;496,89;497,218799305328;-0,09944756;-11,61532;-49,689;51,0286380568108
0,05542988;1,186336;3,528548;24,5366;0,9944723;18,05286;496,8883;497,217169363512;-0,09944724;-11,61529;-49,68884;51,0284735789738
0,05546281;1,187631;3,529142;24,55291;0,994469;18,05248;496,8867;497,215539144775;-0,09944691;-11,61525;-49,68867;51,0283051694926
0,05557967;1,192227;3,531252;24,6108;0,9944574;18,05112;496,8809;497,209695311297;-0,09944575;-11,61511;-49,68809;51,0277095132164
0,05561715;1,193702;3,531928;24,62937;0,9944537;18,05069;496,8791;497,207819174631;-0,09944537;-11,61507;-49,6879;51,0275177309485
0,0556507;1,195021;3,532534;24,64599;0,9944504;18,0503;496,8774;497,206127685191;-0,09944504;-11,61503;-49,68774;51,0273491043739
0,05568461;1,196355;3,533146;24,66279;0,994447;18,04991;496,8757;497,204435988123;-0,0994447;-11,61499;-49,68757;51,0271728316187
0,05572101;1,197787;3,533803;24,68083;0,9944434;18,04948;496,8739;497,202590834541;-0,09944434;-11,61495;-49,68739;51,0269886955459
0,05575389;1,19908;3,534396;24,69711;0,9944401;18,0491;496,8723;497,200960548414;-0,09944402;-11,61491;-49,68723;51,0268202860792
0,05578726;1,200392;3,534999;24,71364;0,9944368;18,04871;496,8706;497,1992996265;-0,09944368;-11,61487;-49,68706;51,0266516595046
0,05582253;1,20178;3,535635;24,73112;0,9944333;18,0483;496,8688;497,197515883985;-0,09944333;-11,61483;-49,68689;51,0264714550906
0,05585311;1,202982;3,536187;24,74626;0,9944302;18,04795;496,8673;497,195978129735;-0,09944303;-11,61479;-49,68673;51,0263148405422
0,05588534;1,20425;3,536769;24,76223;0,994427;18,04757;496,8657;497,194378688151;-0,09944271;-11,61476;-49,68657;51,0261503627052
0,05592029;1,205625;3,5374;24,77954;0,9944236;18,04717;496,864;497,192625582295;-0,09944236;-11,61472;-49,6864;51,0259701583057
0,05595287;1,206906;3,537988;24,79568;0,9944203;18,04679;496,8624;497,190995505259;-0,09944203;-11,61468;-49,68624;51,0258056804542
0,05598804;1,20829;3,538622;24,81311;0,9944168;18,04638;496,8606;497,189242261279;-0,09944168;-11,61464;-49,68606;51,0256254760402
0,05601852;1,209488;3,539172;24,82821;0,9944138;18,04603;496,8591;497,187704577236;-0,09944138;-11,6146;-49,68591;51,0254688614918
0,05605087;1,210761;3,539756;24,84423;0,9944106;18,04565;496,8575;497,186074570045;-0,09944106;-11,61456;-49,68575;51,025304166576
0,05611517;1,21329;3,540916;24,87609;0,9944042;18,0449;496,8543;497,182875689661;-0,09944042;-11,61449;-49,68543;51,024978925453
0,05619687;1,216503;3,542391;24,91656;0,9943961;18,04396;496,8503;497,178785113246;-0,09943961;-11,6144;-49,68502;51,0245599761187
0,05626388;1,219139;3,5436;24,94975;0,9943894;18,04318;496,8469;497,175432639493;-0,09943894;-11,61432;-49,68469;51,0242190084332
0,05633117;1,221785;3,544814;24,98308;0,9943827;18,0424;496,8436;497,172049530758;-0,09943827;-11,61424;-49,68436;51,0238743261822
0,05639973;1,224482;3,546051;25,01704;0,9943759;18,0416;496,8401;497,1686049432;-0,09943759;-11,61416;-49,68402;51,023525712287
0,05646536;1,227063;3,547235;25,04955;0,9943694;18,04084;496,8369;497,165344518386;-0,09943694;-11,61408;-49,68369;51,0231888933245
0,05661137;1,232805;3,549869;25,12188;0,9943548;18,03914;496,8297;497,158024575755;-0,09943549;-11,61391;-49,68296;51,0224444857884
0,05665287;1,234437;3,550617;25,14244;0,9943507;18,03866;496,8276;497,155933233622;-0,09943508;-11,61387;-49,68276;51,0222328282203
0,05668841;1,235835;3,551259;25,16004;0,9943472;18,03825;496,8258;497,1541494278;-0,09943472;-11,61382;-49,68258;51,0220526237918
0,05672872;1,237421;3,551986;25,18001;0,9943432;18,03778;496,8238;497,152150063095;-0,09943432;-11,61378;-49,68238;51,0218451149613
0,0567637;1,238796;3,552617;25,19734;0,9943397;18,03737;496,8221;497,150396962941;-0,09943397;-11,61374;-49,68221;51,0216686250983
0,0568012;1,240271;3,553293;25,21591;0,994336;18,03694;496,8202;497,148520834844;-0,0994336;-11,61369;-49,68202;51,0214768428303
0,05683883;1,241751;3,553972;25,23455;0,9943323;18,0365;496,8184;497,146644637701;-0,09943323;-11,61365;-49,68184;51,0212848434835
0,05687231;1,243068;3,554576;25,25113;0,9943289;18,03611;496,8167;497,14495315616;-0,09943289;-11,61361;-49,68167;51,021112502358
0,0569034;1,244291;3,555136;25,26653;0,9943258;18,03575;496,8151;497,143384702967;-0,09943258;-11,61357;-49,68151;51,0209556707162
0,05693833;1,245664;3,555767;25,28384;0,9943224;18,03535;496,8134;497,141662101422;-0,09943224;-11,61353;-49,68134;51,0207756833955
0,05697229;1,247;3,556379;25,30066;0,994319;18,03495;496,8117;497,139939915397;-0,09943189;-11,61349;-49,68117;51,0206031251767
0,05708728;1,251522;3,558453;25,35762;0,9943075;18,03362;496,806;497,134188438975;-0,09943075;-11,61336;-49,6806;51,0200155492824
0,05712249;1,252907;3,559088;25,37506;0,9943041;18,03321;496,8043;497,132435272058;-0,0994304;-11,61332;-49,68043;51,0198390594193
0,05715626;1,254235;3,559697;25,39178;0,9943007;18,03281;496,8026;497,130743653859;-0,09943007;-11,61328;-49,68026;51,0196667182939
0,05719075;1,255591;3,560318;25,40887;0,9942973;18,03241;496,8009;497,129021261706;-0,09942973;-11,61324;-49,68009;51,0194904455241
0,0572222;1,256828;3,560886;25,42445;0,9942941;18,03205;496,7993;497,127422174499;-0,09942941;-11,6132;-49,67993;51,0193298993314
0,05725488;1,258113;3,561475;25,44063;0,9942909;18,03167;496,7977;497,125792036461;-0,09942909;-11,61317;-49,67977;51,0191614898502
0,0572871;1,259381;3,562056;25,45659;0,9942877;18,03129;496,7961;497,12419253443;-0,09942877;-11,61313;-49,67961;51,0189970120132
0,0573295;1,261048;3,56282;25,47759;0,9942834;18,0308;496,794;497,122070354144;-0,09942835;-11,61308;-49,6794;51,0187814228009
0,05736242;1,262343;3,563414;25,4939;0,9942802;18,03042;496,7923;497,120409650051;-0,09942802;-11,61304;-49,67923;51,0186130133196
0,05739329;1,263556;3,563971;25,50919;0,9942771;18,03006;496,7908;497,118871766529;-0,09942771;-11,61301;-49,67908;51,0184563987712
0,05742606;1,264845;3,564561;25,52542;0,9942738;18,02968;496,7892;497,117241560278;-0,09942739;-11,61297;-49,67892;51,01828798929
0,05745964;1,266166;3,565167;25,54205;0,9942705;18,02929;496,7875;497,115550082536;-0,09942705;-11,61293;-49,67875;51,0181193627154
0,05749794;1,267672;3,565857;25,56102;0,9942667;18,02885;496,7856;497,113643115928;-0,09942667;-11,61288;-49,67856;51,0179234317243
0,05753257;1,269034;3,566482;25,57817;0,9942632;18,02844;496,7839;497,111890159321;-0,09942633;-11,61284;-49,67839;51,0177471589546
0,05756522;1,270318;3,56707;25,59435;0,99426;18,02806;496,7823;497,110260023246;-0,099426;-11,61281;-49,67823;51,0175787494734
0,05759818;1,271614;3,567665;25,61067;0,9942567;18,02768;496,7806;497,108599251477;-0,09942567;-11,61277;-49,67806;51,0174103399921
0,05763228;1,272955;3,568279;25,62756;0,9942533;18,02729;496,7789;497,106907567222;-0,09942534;-11,61273;-49,67789;51,0172379988667
0,05766679;1,274312;3,568901;25,64465;0,9942499;18,02689;496,7772;497,105185178244;-0,099425;-11,61269;-49,67772;51,0170617260969
0,05769854;1,275561;3,569474;25,66038;0,9942468;18,02652;496,7756;497,103585886415;-0,09942468;-11,61265;-49,67756;51,0168972482599
0,05773432;1,276968;3,570119;25,6781;0,9942432;18,0261;496,7739;497,101802018475;-0,09942432;-11,61261;-49,67739;51,0167168267671
0,0577664;1,278229;3,570697;25,69399;0,99424;18,02573;496,7723;497,100202588614;-0,099424;-11,61257;-49,67723;51,0165523489302
0,05780038;1,279566;3,57131;25,71082;0,9942366;18,02533;496,7706;497,098480408139;-0,09942366;-11,61253;-49,67706;51,0163800077901
0,05783714;1,281011;3,571972;25,72902;0,994233;18,02491;496,7687;497,0966351308;-0,0994233;-11,61249;-49,67688;51,0161919400876
0,05787019;1,282311;3,572568;25,7454;0,9942297;18,02452;496,7671;497,095004789052;-0,09942297;-11,61245;-49,67671;51,0160235306064
0,05790185;1,283556;3,573138;25,76108;0,9942266;18,02416;496,7655;497,093405636913;-0,09942266;-11,61242;-49,67656;51,0158627673349
